Driver,Nationality,Season,Championships,Race_Entries,Race_Starts,Pole_Positions,Race_Wins,Podiums,Fastest_Laps,Championship Years,Decade,Pole_Rate,Start_Rate,Win_Rate,Podium_Rate,FastLap_Rate,Points_Per_Entry,Years_Active,Champion
Teo Fabi,Italy,1986,0.0,71.0,64.0,3.0,0.0,2.0,2.0,,1980,0.0422535211267605,0.9014084507042254,0.0,0.028169014084507,0.028169014084507,0.323943661971831,5,False
Teo Fabi,Italy,1987,0.0,71.0,64.0,3.0,0.0,2.0,2.0,,1980,0.0422535211267605,0.9014084507042254,0.0,0.028169014084507,0.028169014084507,0.323943661971831,5,False
Pascal Fabre,France,1987,0.0,14.0,11.0,0.0,0.0,0.0,0.0,,1990,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,1,False
Carlo Facetti,Italy,1974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1970,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Luigi Fagioli,Italy,1950,0.0,7.0,7.0,0.0,1.0,6.0,0.0,,1950,0.0,1.0,0.1428571428571428,0.8571428571428571,0.0,4.0,2,False
Luigi Fagioli,Italy,1951,0.0,7.0,7.0,0.0,1.0,6.0,0.0,,1950,0.0,1.0,0.1428571428571428,0.8571428571428571,0.0,4.0,2,False
Jack Fairman,United Kingdom,1953,0.0,13.0,12.0,0.0,0.0,0.0,0.0,,1960,0.0,0.9230769230769232,0.0,0.0,0.0,0.3846153846153846,8,False
Jack Fairman,United Kingdom,1955,0.0,13.0,12.0,0.0,0.0,0.0,0.0,,1960,0.0,0.9230769230769232,0.0,0.0,0.0,0.3846153846153846,8,False
Jack Fairman,United Kingdom,1956,0.0,13.0,12.0,0.0,0.0,0.0,0.0,,1960,0.0,0.9230769230769232,0.0,0.0,0.0,0.3846153846153846,8,False
Jack Fairman,United Kingdom,1957,0.0,13.0,12.0,0.0,0.0,0.0,0.0,,1960,0.0,0.9230769230769232,0.0,0.0,0.0,0.3846153846153846,8,False
Jack Fairman,United Kingdom,1958,0.0,13.0,12.0,0.0,0.0,0.0,0.0,,1960,0.0,0.9230769230769232,0.0,0.0,0.0,0.3846153846153846,8,False
Jack Fairman,United Kingdom,1959,0.0,13.0,12.0,0.0,0.0,0.0,0.0,,1960,0.0,0.9230769230769232,0.0,0.0,0.0,0.3846153846153846,8,False
Jack Fairman,United Kingdom,1960,0.0,13.0,12.0,0.0,0.0,0.0,0.0,,1960,0.0,0.9230769230769232,0.0,0.0,0.0,0.3846153846153846,8,False
Jack Fairman,United Kingdom,1961,0.0,13.0,12.0,0.0,0.0,0.0,0.0,,1960,0.0,0.9230769230769232,0.0,0.0,0.0,0.3846153846153846,8,False
Juan Manuel Fangio,Argentina,1950,5.0,52.0,51.0,29.0,24.0,35.0,23.0,"[1951, 1954, 1955, 1956, 1957]",1950,0.5576923076923077,0.9807692307692308,0.4615384615384615,0.6730769230769231,0.4423076923076923,4.711538461538462,8,True
Juan Manuel Fangio,Argentina,1951,5.0,52.0,51.0,29.0,24.0,35.0,23.0,"[1951, 1954, 1955, 1956, 1957]",1950,0.5576923076923077,0.9807692307692308,0.4615384615384615,0.6730769230769231,0.4423076923076923,4.711538461538462,8,True
Juan Manuel Fangio,Argentina,1953,5.0,52.0,51.0,29.0,24.0,35.0,23.0,"[1951, 1954, 1955, 1956, 1957]",1950,0.5576923076923077,0.9807692307692308,0.4615384615384615,0.6730769230769231,0.4423076923076923,4.711538461538462,8,True
Juan Manuel Fangio,Argentina,1954,5.0,52.0,51.0,29.0,24.0,35.0,23.0,"[1951, 1954, 1955, 1956, 1957]",1950,0.5576923076923077,0.9807692307692308,0.4615384615384615,0.6730769230769231,0.4423076923076923,4.711538461538462,8,True
Juan Manuel Fangio,Argentina,1955,5.0,52.0,51.0,29.0,24.0,35.0,23.0,"[1951, 1954, 1955, 1956, 1957]",1950,0.5576923076923077,0.9807692307692308,0.4615384615384615,0.6730769230769231,0.4423076923076923,4.711538461538462,8,True
Juan Manuel Fangio,Argentina,1956,5.0,52.0,51.0,29.0,24.0,35.0,23.0,"[1951, 1954, 1955, 1956, 1957]",1950,0.5576923076923077,0.9807692307692308,0.4615384615384615,0.6730769230769231,0.4423076923076923,4.711538461538462,8,True
Juan Manuel Fangio,Argentina,1957,5.0,52.0,51.0,29.0,24.0,35.0,23.0,"[1951, 1954, 1955, 1956, 1957]",1950,0.5576923076923077,0.9807692307692308,0.4615384615384615,0.6730769230769231,0.4423076923076923,4.711538461538462,8,True
Juan Manuel Fangio,Argentina,1958,5.0,52.0,51.0,29.0,24.0,35.0,23.0,"[1951, 1954, 1955, 1956, 1957]",1950,0.5576923076923077,0.9807692307692308,0.4615384615384615,0.6730769230769231,0.4423076923076923,4.711538461538462,8,True
Nino Farina,Italy,1950,1.0,34.0,33.0,5.0,5.0,20.0,5.0,[1950],1950,0.1470588235294117,0.9705882352941176,0.1470588235294117,0.5882352941176471,0.1470588235294117,3.392058823529412,6,True
Nino Farina,Italy,1951,1.0,34.0,33.0,5.0,5.0,20.0,5.0,[1950],1950,0.1470588235294117,0.9705882352941176,0.1470588235294117,0.5882352941176471,0.1470588235294117,3.392058823529412,6,True
Nino Farina,Italy,1952,1.0,34.0,33.0,5.0,5.0,20.0,5.0,[1950],1950,0.1470588235294117,0.9705882352941176,0.1470588235294117,0.5882352941176471,0.1470588235294117,3.392058823529412,6,True
Nino Farina,Italy,1953,1.0,34.0,33.0,5.0,5.0,20.0,5.0,[1950],1950,0.1470588235294117,0.9705882352941176,0.1470588235294117,0.5882352941176471,0.1470588235294117,3.392058823529412,6,True
Nino Farina,Italy,1954,1.0,34.0,33.0,5.0,5.0,20.0,5.0,[1950],1950,0.1470588235294117,0.9705882352941176,0.1470588235294117,0.5882352941176471,0.1470588235294117,3.392058823529412,6,True
Nino Farina,Italy,1955,1.0,34.0,33.0,5.0,5.0,20.0,5.0,[1950],1950,0.1470588235294117,0.9705882352941176,0.1470588235294117,0.5882352941176471,0.1470588235294117,3.392058823529412,6,True
Walt Faulkner,United States,1950,0.0,6.0,5.0,1.0,0.0,0.0,0.0,,1950,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,5,False
Walt Faulkner,United States,1951,0.0,6.0,5.0,1.0,0.0,0.0,0.0,,1950,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,5,False
Walt Faulkner,United States,1953,0.0,6.0,5.0,1.0,0.0,0.0,0.0,,1950,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,5,False
Walt Faulkner,United States,1954,0.0,6.0,5.0,1.0,0.0,0.0,0.0,,1950,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,5,False
Walt Faulkner,United States,1955,0.0,6.0,5.0,1.0,0.0,0.0,0.0,,1950,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,5,False
William Ferguson,South Africa,1972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1970,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Maria Teresa de Filippis,Italy,1958,0.0,5.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,0.6,0.0,0.0,0.0,0.0,2,False
Maria Teresa de Filippis,Italy,1959,0.0,5.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,0.6,0.0,0.0,0.0,0.0,2,False
Ralph Firman,Ireland,2003,0.0,15.0,14.0,0.0,0.0,0.0,0.0,,2000,0.0,0.9333333333333332,0.0,0.0,0.0,0.0666666666666666,1,False
Ludwig Fischer,West Germany,1952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1950,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Rudi Fischer,Switzerland,1951,0.0,8.0,7.0,0.0,0.0,2.0,0.0,,1950,0.0,0.875,0.0,0.25,0.0,1.25,2,False
Rudi Fischer,Switzerland,1952,0.0,8.0,7.0,0.0,0.0,2.0,0.0,,1950,0.0,0.875,0.0,0.25,0.0,1.25,2,False
Mike Fisher,United States,1967,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,1970,0.0,0.5,0.0,0.0,0.0,0.0,1,False
Giancarlo Fisichella,Italy,1996,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,1997,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,1998,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,1999,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2000,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2001,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2002,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2003,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2004,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2005,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2006,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2007,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2008,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
Giancarlo Fisichella,Italy,2009,0.0,231.0,229.0,4.0,3.0,19.0,2.0,,2000,0.0173160173160173,0.9913419913419912,0.0129870129870129,0.0822510822510822,0.0086580086580086,1.1904761904761905,14,False
John Fitch,United States,1953,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
John Fitch,United States,1955,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Christian Fittipaldi,Brazil,1992,0.0,43.0,40.0,0.0,0.0,0.0,0.0,,1990,0.0,0.9302325581395348,0.0,0.0,0.0,0.2790697674418604,3,False
Christian Fittipaldi,Brazil,1993,0.0,43.0,40.0,0.0,0.0,0.0,0.0,,1990,0.0,0.9302325581395348,0.0,0.0,0.0,0.2790697674418604,3,False
Christian Fittipaldi,Brazil,1994,0.0,43.0,40.0,0.0,0.0,0.0,0.0,,1990,0.0,0.9302325581395348,0.0,0.0,0.0,0.2790697674418604,3,False
Emerson Fittipaldi,Brazil,1970,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1971,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1972,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1973,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1974,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1975,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1976,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1977,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1978,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1979,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Emerson Fittipaldi,Brazil,1980,2.0,149.0,144.0,6.0,14.0,35.0,6.0,"[1972, 1974]",1980,0.0402684563758389,0.9664429530201344,0.0939597315436241,0.2348993288590604,0.0402684563758389,1.8859060402684564,11,True
Pietro Fittipaldi,Brazil,2020,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,2020,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Wilson Fittipaldi,Brazil,1972,0.0,38.0,35.0,0.0,0.0,0.0,0.0,,1970,0.0,0.9210526315789472,0.0,0.0,0.0,0.0789473684210526,3,False
Wilson Fittipaldi,Brazil,1973,0.0,38.0,35.0,0.0,0.0,0.0,0.0,,1970,0.0,0.9210526315789472,0.0,0.0,0.0,0.0789473684210526,3,False
Wilson Fittipaldi,Brazil,1975,0.0,38.0,35.0,0.0,0.0,0.0,0.0,,1970,0.0,0.9210526315789472,0.0,0.0,0.0,0.0789473684210526,3,False
Theo Fitzau,East Germany,1953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Pat Flaherty,United States,1950,0.0,6.0,6.0,1.0,1.0,1.0,0.0,,1950,0.1666666666666666,1.0,0.1666666666666666,0.1666666666666666,0.0,1.3333333333333333,6,False
Pat Flaherty,United States,1953,0.0,6.0,6.0,1.0,1.0,1.0,0.0,,1950,0.1666666666666666,1.0,0.1666666666666666,0.1666666666666666,0.0,1.3333333333333333,6,False
Pat Flaherty,United States,1954,0.0,6.0,6.0,1.0,1.0,1.0,0.0,,1950,0.1666666666666666,1.0,0.1666666666666666,0.1666666666666666,0.0,1.3333333333333333,6,False
Pat Flaherty,United States,1955,0.0,6.0,6.0,1.0,1.0,1.0,0.0,,1950,0.1666666666666666,1.0,0.1666666666666666,0.1666666666666666,0.0,1.3333333333333333,6,False
Pat Flaherty,United States,1956,0.0,6.0,6.0,1.0,1.0,1.0,0.0,,1950,0.1666666666666666,1.0,0.1666666666666666,0.1666666666666666,0.0,1.3333333333333333,6,False
Pat Flaherty,United States,1959,0.0,6.0,6.0,1.0,1.0,1.0,0.0,,1950,0.1666666666666666,1.0,0.1666666666666666,0.1666666666666666,0.0,1.3333333333333333,6,False
Jan Flinterman,Netherlands,1952,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Ron Flockhart,United Kingdom,1954,0.0,14.0,14.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.0714285714285714,0.0,0.3571428571428571,6,False
Ron Flockhart,United Kingdom,1956,0.0,14.0,14.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.0714285714285714,0.0,0.3571428571428571,6,False
Ron Flockhart,United Kingdom,1957,0.0,14.0,14.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.0714285714285714,0.0,0.3571428571428571,6,False
Ron Flockhart,United Kingdom,1958,0.0,14.0,14.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.0714285714285714,0.0,0.3571428571428571,6,False
Ron Flockhart,United Kingdom,1959,0.0,14.0,14.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.0714285714285714,0.0,0.3571428571428571,6,False
Ron Flockhart,United Kingdom,1960,0.0,14.0,14.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.0714285714285714,0.0,0.3571428571428571,6,False
Myron Fohr,United States,1950,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Gregor Foitek,Switzerland,1989,0.0,22.0,7.0,0.0,0.0,0.0,0.0,,1990,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,2,False
Gregor Foitek,Switzerland,1990,0.0,22.0,7.0,0.0,0.0,0.0,0.0,,1990,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,2,False
George Follmer,United States,1973,0.0,13.0,12.0,0.0,0.0,1.0,0.0,,1970,0.0,0.9230769230769232,0.0,0.0769230769230769,0.0,0.3846153846153846,1,False
George Fonder,United States,1952,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,0.4,0.0,0.0,0.0,0.0,2,False
George Fonder,United States,1954,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,0.4,0.0,0.0,0.0,0.0,2,False
Norberto Fontana,Argentina,1997,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,2000,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Asdrúbal Fontes Bayardo,Uruguay,1959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Carl Forberg,United States,1951,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,False
Gene Force,United States,1951,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,1960,0.0,0.4,0.0,0.0,0.0,0.0,2,False
Gene Force,United States,1960,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,1960,0.0,0.4,0.0,0.0,0.0,0.0,2,False
Franco Forini,Switzerland,1987,0.0,3.0,2.0,0.0,0.0,0.0,0.0,,1990,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1,False
Philip Fotheringham-Parker,United Kingdom,1951,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
A. J. Foyt,United States,1958,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,3,False
A. J. Foyt,United States,1959,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,3,False
A. J. Foyt,United States,1960,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,3,False
Giorgio Francia,Italy,1977,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,2,False
Giorgio Francia,Italy,1981,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,2,False
Don Freeland,United States,1953,0.0,8.0,8.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.125,0.0,0.5,8,False
Don Freeland,United States,1954,0.0,8.0,8.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.125,0.0,0.5,8,False
Don Freeland,United States,1955,0.0,8.0,8.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.125,0.0,0.5,8,False
Don Freeland,United States,1956,0.0,8.0,8.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.125,0.0,0.5,8,False
Don Freeland,United States,1957,0.0,8.0,8.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.125,0.0,0.5,8,False
Don Freeland,United States,1958,0.0,8.0,8.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.125,0.0,0.5,8,False
Don Freeland,United States,1959,0.0,8.0,8.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.125,0.0,0.5,8,False
Don Freeland,United States,1960,0.0,8.0,8.0,0.0,0.0,1.0,0.0,,1960,0.0,1.0,0.0,0.125,0.0,0.5,8,False
Heinz-Harald Frentzen,Germany,1994,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Heinz-Harald Frentzen,Germany,1995,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Heinz-Harald Frentzen,Germany,1996,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Heinz-Harald Frentzen,Germany,1997,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Heinz-Harald Frentzen,Germany,1998,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Heinz-Harald Frentzen,Germany,1999,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Heinz-Harald Frentzen,Germany,2000,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Heinz-Harald Frentzen,Germany,2001,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Heinz-Harald Frentzen,Germany,2002,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Heinz-Harald Frentzen,Germany,2003,0.0,160.0,156.0,2.0,3.0,18.0,6.0,,2000,0.0125,0.975,0.01875,0.1125,0.0375,1.0875,10,False
Paul Frère,Belgium,1952,0.0,11.0,11.0,0.0,0.0,1.0,0.0,,1950,0.0,1.0,0.0,0.0909090909090909,0.0,1.0,5,False
Paul Frère,Belgium,1953,0.0,11.0,11.0,0.0,0.0,1.0,0.0,,1950,0.0,1.0,0.0,0.0909090909090909,0.0,1.0,5,False
Paul Frère,Belgium,1954,0.0,11.0,11.0,0.0,0.0,1.0,0.0,,1950,0.0,1.0,0.0,0.0909090909090909,0.0,1.0,5,False
Paul Frère,Belgium,1955,0.0,11.0,11.0,0.0,0.0,1.0,0.0,,1950,0.0,1.0,0.0,0.0909090909090909,0.0,1.0,5,False
Paul Frère,Belgium,1956,0.0,11.0,11.0,0.0,0.0,1.0,0.0,,1950,0.0,1.0,0.0,0.0909090909090909,0.0,1.0,5,False
Patrick Friesacher,Austria,2005,0.0,11.0,11.0,0.0,0.0,0.0,0.0,,2000,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,1,False
Joe Fry,United Kingdom,1950,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Hiroshi Fushida,Japan,1975,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Beppe Gabbiani,Italy,1978,0.0,17.0,3.0,0.0,0.0,0.0,0.0,,1980,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,2,False
Beppe Gabbiani,Italy,1981,0.0,17.0,3.0,0.0,0.0,0.0,0.0,,1980,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,2,False
Bertrand Gachot,Belgium France,1989,0.0,84.0,47.0,0.0,0.0,0.0,1.0,,1990,0.0,0.5595238095238095,0.0,0.0,0.0119047619047619,0.0595238095238095,6,False
Bertrand Gachot,Belgium France,1990,0.0,84.0,47.0,0.0,0.0,0.0,1.0,,1990,0.0,0.5595238095238095,0.0,0.0,0.0119047619047619,0.0595238095238095,6,False
Bertrand Gachot,Belgium France,1991,0.0,84.0,47.0,0.0,0.0,0.0,1.0,,1990,0.0,0.5595238095238095,0.0,0.0,0.0119047619047619,0.0595238095238095,6,False
Bertrand Gachot,Belgium France,1992,0.0,84.0,47.0,0.0,0.0,0.0,1.0,,1990,0.0,0.5595238095238095,0.0,0.0,0.0119047619047619,0.0595238095238095,6,False
Bertrand Gachot,Belgium France,1994,0.0,84.0,47.0,0.0,0.0,0.0,1.0,,1990,0.0,0.5595238095238095,0.0,0.0,0.0119047619047619,0.0595238095238095,6,False
Bertrand Gachot,Belgium France,1995,0.0,84.0,47.0,0.0,0.0,0.0,1.0,,1990,0.0,0.5595238095238095,0.0,0.0,0.0119047619047619,0.0595238095238095,6,False
Patrick Gaillard,France,1979,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,1980,0.0,0.4,0.0,0.0,0.0,0.0,1,False
Divina Galica,United Kingdom,1976,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,2,False
Divina Galica,United Kingdom,1978,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,2,False
Nanni Galli,Italy,1970,0.0,20.0,17.0,0.0,0.0,0.0,0.0,,1970,0.0,0.85,0.0,0.0,0.0,0.0,4,False
Nanni Galli,Italy,1971,0.0,20.0,17.0,0.0,0.0,0.0,0.0,,1970,0.0,0.85,0.0,0.0,0.0,0.0,4,False
Nanni Galli,Italy,1972,0.0,20.0,17.0,0.0,0.0,0.0,0.0,,1970,0.0,0.85,0.0,0.0,0.0,0.0,4,False
Nanni Galli,Italy,1973,0.0,20.0,17.0,0.0,0.0,0.0,0.0,,1970,0.0,0.85,0.0,0.0,0.0,0.0,4,False
Oscar Alfredo Gálvez,Argentina,1953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,2.0,1,False
Fred Gamble,United States,1960,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Howden Ganley,New Zealand,1971,0.0,41.0,35.0,0.0,0.0,0.0,0.0,,1970,0.0,0.8536585365853658,0.0,0.0,0.0,0.2439024390243902,4,False
